country,ISO3,year,sex,age_group,C73_cases,population,incidence_rate_per_100k,ASIR_WHO_per_100k,ASIR_Segi_per_100k,analysis_rate_per_100k,analysis_rate_standard,policy_year,primary_break_year,source,source_url,raw_file,raw_file_SHA256,observed_status,model_inclusion,population_status
Australia,AUS,1992,male,05-09,0.0,,0.0,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,NOT_DERIVABLE_WHEN_RATE_ZERO
Australia,AUS,1992,male,10-14,1.0,500000.0,0.2,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1992,male,15-19,3.0,750000.0,0.4,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1992,male,20-24,7.0,700000.0,1.0,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1992,male,25-29,8.0,666666.6666666667,1.2,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1992,male,30-34,14.0,736842.105263158,1.9,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1992,male,35-39,14.0,666666.6666666666,2.1,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1992,male,40-44,18.0,642857.1428571428,2.8,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1992,male,45-49,24.0,558139.5348837209,4.3,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1992,male,50-54,18.0,450000.0,4.0,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1992,male,55-59,10.0,370370.37037037034,2.7,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1992,male,60-64,15.0,365853.6585365854,4.1,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1992,male,65-69,13.0,325000.0,4.0,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1992,male,70-74,15.0,238095.2380952381,6.3,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1992,male,75-79,11.0,161764.70588235295,6.8,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1992,male,80-84,4.0,88888.88888888889,4.5,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1992,male,85-89,2.0,35714.28571428572,5.6,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1992,male,90+,0.0,,0.0,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,NOT_DERIVABLE_WHEN_RATE_ZERO
Australia,AUS,1992,male,All ages combined,178.0,8900000.0,2.0,1.9,1.7,1.9,WHO world standard,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1993,male,00-04,0.0,,0.0,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,NOT_DERIVABLE_WHEN_RATE_ZERO
Australia,AUS,1993,male,05-09,2.0,666666.6666666667,0.3,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1993,male,10-14,0.0,,0.0,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,NOT_DERIVABLE_WHEN_RATE_ZERO
Australia,AUS,1993,male,15-19,1.0,500000.0,0.2,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1993,male,20-24,7.0,700000.0,1.0,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1993,male,25-29,7.0,700000.0,1.0,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1993,male,30-34,13.0,722222.2222222222,1.8,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1993,male,35-39,13.0,684210.5263157894,1.9,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1993,male,40-44,12.0,666666.6666666666,1.8,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1993,male,45-49,14.0,583333.3333333334,2.4,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1993,male,50-54,15.0,454545.4545454546,3.3,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1993,male,55-59,10.0,384615.38461538457,2.6,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1993,male,60-64,19.0,358490.56603773584,5.3,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1993,male,65-69,10.0,333333.3333333334,3.0,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1993,male,70-74,10.0,250000.0,4.0,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1993,male,75-79,8.0,163265.30612244896,4.9,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1993,male,80-84,8.0,93023.25581395348,8.6,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1993,male,85-89,0.0,,0.0,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,NOT_DERIVABLE_WHEN_RATE_ZERO
Australia,AUS,1993,male,90+,1.0,12500.0,8.0,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1993,male,All ages combined,150.0,8823529.411764706,1.7,1.6,1.4,1.6,WHO world standard,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1994,male,00-04,0.0,,0.0,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,NOT_DERIVABLE_WHEN_RATE_ZERO
Australia,AUS,1994,male,05-09,1.0,500000.0,0.2,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1994,male,10-14,1.0,500000.0,0.2,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1994,male,15-19,3.0,600000.0,0.5,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1994,male,20-24,12.0,750000.0,1.6,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1994,male,25-29,10.0,666666.6666666667,1.5,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
