country,ISO3,year,sex,registry_count,registry_scope,total_thyroid_cases,papillary_cases,follicular_cases,medullary_cases,anaplastic_cases,specified_other_cases,unspecified_cases,component_sum,reconciles_to_total,PTC_proportion_percent,FTC_proportion_percent,MTC_proportion_percent,ATC_proportion_percent,other_specified_proportion_percent,unspecified_proportion_percent,PTC_FTC_ratio,analytic_era,era_quality,fixed_break_model_eligible,primary_latency_break,denominator_status,microscopic_verification,source,source_url
Croatia,HRV,1997,both,1,national,232,149,30,10,7,4,32,232,YES,64.22413793103448,12.931034482758621,4.310344827586207,3.0172413793103448,1.7241379310344827,13.793103448275861,4.966666666666667,1988-2000_PRE_ICDO3,WEAK,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,1997,female,1,national,175,120,20,6,5,2,22,175,YES,68.57142857142857,11.428571428571429,3.4285714285714284,2.857142857142857,1.1428571428571428,12.571428571428571,6.0,1988-2000_PRE_ICDO3,WEAK,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,1997,male,1,national,57,29,10,4,2,2,10,57,YES,50.87719298245614,17.54385964912281,7.017543859649122,3.508771929824561,3.508771929824561,17.54385964912281,2.9,1988-2000_PRE_ICDO3,WEAK,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,1998,both,1,national,244,175,17,13,3,4,32,244,YES,71.72131147540983,6.967213114754099,5.327868852459017,1.2295081967213115,1.639344262295082,13.114754098360656,10.294117647058824,1988-2000_PRE_ICDO3,WEAK,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,1998,female,1,national,198,153,10,8,2,2,23,198,YES,77.27272727272727,5.05050505050505,4.040404040404041,1.0101010101010102,1.0101010101010102,11.616161616161616,15.3,1988-2000_PRE_ICDO3,WEAK,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,1998,male,1,national,46,22,7,5,1,2,9,46,YES,47.82608695652174,15.217391304347826,10.869565217391305,2.1739130434782608,4.3478260869565215,19.565217391304348,3.142857142857143,1988-2000_PRE_ICDO3,WEAK,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,1999,both,1,national,361,206,44,8,3,7,93,361,YES,57.06371191135734,12.18836565096953,2.21606648199446,0.8310249307479224,1.9390581717451523,25.761772853185594,4.681818181818182,1988-2000_PRE_ICDO3,WEAK,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,1999,female,1,national,284,166,34,6,2,5,71,284,YES,58.45070422535211,11.971830985915492,2.112676056338028,0.704225352112676,1.7605633802816902,25.0,4.882352941176471,1988-2000_PRE_ICDO3,WEAK,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,1999,male,1,national,77,40,10,2,1,2,22,77,YES,51.94805194805195,12.987012987012987,2.5974025974025974,1.2987012987012987,2.5974025974025974,28.571428571428573,4.0,1988-2000_PRE_ICDO3,WEAK,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2000,both,1,national,335,245,38,13,3,1,35,335,YES,73.13432835820896,11.343283582089553,3.8805970149253732,0.8955223880597015,0.29850746268656714,10.447761194029852,6.447368421052632,1988-2000_PRE_ICDO3,WEAK,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2000,female,1,national,261,191,31,10,1,0,28,261,YES,73.1800766283525,11.877394636015326,3.8314176245210727,0.3831417624521073,0.0,10.727969348659004,6.161290322580645,1988-2000_PRE_ICDO3,WEAK,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2000,male,1,national,74,54,7,3,2,1,7,74,YES,72.97297297297297,9.45945945945946,4.054054054054054,2.7027027027027026,1.3513513513513513,9.45945945945946,7.714285714285714,1988-2000_PRE_ICDO3,WEAK,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2001,both,1,national,315,235,36,12,10,3,19,315,YES,74.60317460317461,11.428571428571429,3.8095238095238093,3.1746031746031744,0.9523809523809523,6.031746031746032,6.527777777777778,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2001,female,1,national,262,201,25,12,6,3,15,262,YES,76.7175572519084,9.541984732824428,4.580152671755725,2.2900763358778624,1.1450381679389312,5.7251908396946565,8.04,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2001,male,1,national,53,34,11,0,4,0,4,53,YES,64.15094339622641,20.754716981132077,0.0,7.547169811320755,0.0,7.547169811320755,3.090909090909091,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2002,both,1,national,339,251,32,21,8,2,25,339,YES,74.04129793510324,9.43952802359882,6.1946902654867255,2.359882005899705,0.5899705014749262,7.374631268436578,7.84375,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2002,female,1,national,275,204,29,18,5,2,17,275,YES,74.18181818181819,10.545454545454545,6.545454545454546,1.8181818181818181,0.7272727272727273,6.181818181818182,7.0344827586206895,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2002,male,1,national,64,47,3,3,3,0,8,64,YES,73.4375,4.6875,4.6875,4.6875,0.0,12.5,15.666666666666666,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2003,both,1,national,364,287,29,17,4,2,25,364,YES,78.84615384615384,7.967032967032967,4.670329670329671,1.098901098901099,0.5494505494505495,6.868131868131868,9.89655172413793,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2003,female,1,national,295,239,23,11,1,1,20,295,YES,81.01694915254237,7.796610169491525,3.7288135593220337,0.3389830508474576,0.3389830508474576,6.779661016949152,10.391304347826088,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2003,male,1,national,69,48,6,6,3,1,5,69,YES,69.56521739130434,8.695652173913043,8.695652173913043,4.3478260869565215,1.4492753623188406,7.246376811594203,8.0,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2004,both,1,national,408,313,37,21,13,2,22,408,YES,76.7156862745098,9.068627450980392,5.147058823529412,3.1862745098039214,0.49019607843137253,5.392156862745098,8.45945945945946,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2004,female,1,national,318,251,31,12,9,0,15,318,YES,78.93081761006289,9.748427672955975,3.7735849056603774,2.830188679245283,0.0,4.716981132075472,8.096774193548388,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2004,male,1,national,90,62,6,9,4,2,7,90,YES,68.88888888888889,6.666666666666667,10.0,4.444444444444445,2.2222222222222223,7.777777777777778,10.333333333333334,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2005,both,1,national,433,314,54,25,5,4,31,433,YES,72.51732101616628,12.471131639722863,5.773672055427252,1.1547344110854503,0.9237875288683602,7.159353348729792,5.814814814814815,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2005,female,1,national,347,265,40,18,3,2,19,347,YES,76.36887608069165,11.527377521613833,5.187319884726225,0.8645533141210374,0.5763688760806917,5.475504322766571,6.625,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2005,male,1,national,86,49,14,7,2,2,12,86,YES,56.97674418604651,16.27906976744186,8.13953488372093,2.3255813953488373,2.3255813953488373,13.953488372093023,3.5,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2006,both,1,national,431,335,45,24,6,2,19,431,YES,77.7262180974478,10.440835266821345,5.568445475638051,1.3921113689095128,0.46403712296983757,4.408352668213457,7.444444444444445,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2006,female,1,national,342,277,32,14,4,1,14,342,YES,80.99415204678363,9.35672514619883,4.093567251461988,1.1695906432748537,0.29239766081871343,4.093567251461988,8.65625,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2006,male,1,national,89,58,13,10,2,1,5,89,YES,65.1685393258427,14.606741573033707,11.235955056179776,2.247191011235955,1.1235955056179776,5.617977528089888,4.461538461538462,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2007,both,1,national,476,383,38,23,2,3,27,476,YES,80.46218487394958,7.983193277310924,4.831932773109243,0.42016806722689076,0.6302521008403361,5.6722689075630255,10.078947368421053,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2007,female,1,national,399,323,31,20,2,2,21,399,YES,80.95238095238095,7.769423558897243,5.012531328320802,0.5012531328320802,0.5012531328320802,5.2631578947368425,10.419354838709678,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2007,male,1,national,77,60,7,3,0,1,6,77,YES,77.92207792207792,9.090909090909092,3.896103896103896,0.0,1.2987012987012987,7.792207792207792,8.571428571428571,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2008,both,1,national,522,407,45,22,3,3,42,522,YES,77.96934865900383,8.620689655172415,4.21455938697318,0.5747126436781609,0.5747126436781609,8.045977011494253,9.044444444444444,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2008,female,1,national,422,335,38,13,3,3,30,422,YES,79.38388625592417,9.004739336492891,3.080568720379147,0.7109004739336493,0.7109004739336493,7.109004739336493,8.81578947368421,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2008,male,1,national,100,72,7,9,0,0,12,100,YES,72.0,7.0,9.0,0.0,0.0,12.0,10.285714285714286,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2009,both,1,national,536,439,40,24,9,2,22,536,YES,81.90298507462687,7.462686567164179,4.477611940298507,1.6791044776119404,0.373134328358209,4.104477611940299,10.975,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2009,female,1,national,415,346,27,16,6,2,18,415,YES,83.37349397590361,6.506024096385542,3.855421686746988,1.4457831325301205,0.4819277108433735,4.337349397590361,12.814814814814815,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2009,male,1,national,121,93,13,8,3,0,4,121,YES,76.85950413223141,10.743801652892563,6.6115702479338845,2.479338842975207,0.0,3.3057851239669422,7.153846153846154,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2010,both,1,national,537,436,37,16,1,2,45,537,YES,81.19180633147114,6.890130353817504,2.97951582867784,0.186219739292365,0.37243947858473,8.379888268156424,11.783783783783784,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2010,female,1,national,434,357,33,13,0,0,31,434,YES,82.25806451612904,7.6036866359447,2.9953917050691246,0.0,0.0,7.142857142857143,10.818181818181818,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2010,male,1,national,103,79,4,3,1,2,14,103,YES,76.69902912621359,3.883495145631068,2.912621359223301,0.970873786407767,1.941747572815534,13.592233009708737,19.75,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2011,both,1,national,538,416,40,17,3,2,60,538,YES,77.32342007434944,7.434944237918216,3.159851301115242,0.5576208178438662,0.37174721189591076,11.152416356877323,10.4,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2011,female,1,national,427,334,31,13,3,0,46,427,YES,78.22014051522248,7.259953161592506,3.0444964871194378,0.702576112412178,0.0,10.772833723653395,10.774193548387096,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2011,male,1,national,111,82,9,4,0,2,14,111,YES,73.87387387387388,8.108108108108109,3.6036036036036037,0.0,1.8018018018018018,12.612612612612613,9.11111111111111,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2012,both,1,national,559,448,39,12,5,4,51,559,YES,80.14311270125224,6.976744186046512,2.146690518783542,0.8944543828264758,0.7155635062611807,9.123434704830053,11.487179487179487,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2012,female,1,national,438,357,26,6,4,4,41,438,YES,81.5068493150685,5.936073059360731,1.36986301369863,0.91324200913242,0.91324200913242,9.360730593607306,13.73076923076923,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2012,male,1,national,121,91,13,6,1,0,10,121,YES,75.20661157024793,10.743801652892563,4.958677685950414,0.8264462809917356,0.0,8.264462809917354,7.0,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2013,both,1,national,605,476,32,21,7,5,64,605,YES,78.67768595041322,5.289256198347108,3.4710743801652892,1.1570247933884297,0.8264462809917356,10.578512396694215,14.875,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2013,female,1,national,454,359,31,6,5,3,50,454,YES,79.0748898678414,6.828193832599119,1.3215859030837005,1.1013215859030836,0.6607929515418502,11.013215859030836,11.580645161290322,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2013,male,1,national,151,117,1,15,2,2,14,151,YES,77.48344370860927,0.6622516556291391,9.933774834437086,1.3245033112582782,1.3245033112582782,9.271523178807946,117.0,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2014,both,1,national,650,553,32,20,7,3,35,650,YES,85.07692307692308,4.923076923076923,3.076923076923077,1.0769230769230769,0.46153846153846156,5.384615384615385,17.28125,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
