country,ISO3,year,sex,C73_cases,population,analysis_rate_per_100k,age_group,incidence_rate_per_100k,ASIR_WHO_per_100k,ASIR_Segi_per_100k,analysis_rate_standard,policy_year,primary_break_year,source,source_url,raw_file,raw_file_SHA256,observed_status,model_inclusion,population_status,series_segment
Croatia,HRV,2018,male,202.0,1980392.156862745,7.43,All ages (age-standardised),10.2,,7.43,World standard reported by HZJZ,1996,2001,HZJZ Croatian Cancer Registry incidence bulletin 2018,https://www.hzjz.hr/sluzba-epidemiologija-prevencija-nezaraznih-bolesti/publikacije-odjel-za-maligne-bolesti/,public_p3a1_data/raw/HRV_Bilten_2018_final.pdf,521f1dd5c4b8165cb44707d35b6bb82e296523d02a257d54704df6b7a0ac1cf2,OBSERVED,NO,DERIVED_FROM_OFFICIAL_COUNT_AND_CRUDE_RATE_NOT_USED_IN_PRIMARY_RATE_MODEL,CURRENT_HZJZ_2018_2023
Croatia,HRV,2019,both,831.0,4073529.4117647065,14.78,All ages (age-standardised),20.4,,14.78,World standard reported by HZJZ,1996,2001,HZJZ Croatian Cancer Registry incidence bulletin 2019,https://www.hzjz.hr/sluzba-epidemiologija-prevencija-nezaraznih-bolesti/publikacije-odjel-za-maligne-bolesti/,public_p3a1_data/raw/HRV_Bilten_2019.pdf,254ed3be4892335e5d3ad7212db03ef8271025a2fbc6db1b6a862b92a048879f,OBSERVED,YES,DERIVED_FROM_OFFICIAL_COUNT_AND_CRUDE_RATE_NOT_USED_IN_PRIMARY_RATE_MODEL,CURRENT_HZJZ_2018_2023
Croatia,HRV,2019,female,650.0,2096774.1935483871,23.1,All ages (age-standardised),31.0,,23.1,World standard reported by HZJZ,1996,2001,HZJZ Croatian Cancer Registry incidence bulletin 2019,https://www.hzjz.hr/sluzba-epidemiologija-prevencija-nezaraznih-bolesti/publikacije-odjel-za-maligne-bolesti/,public_p3a1_data/raw/HRV_Bilten_2019.pdf,254ed3be4892335e5d3ad7212db03ef8271025a2fbc6db1b6a862b92a048879f,OBSERVED,NO,DERIVED_FROM_OFFICIAL_COUNT_AND_CRUDE_RATE_NOT_USED_IN_PRIMARY_RATE_MODEL,CURRENT_HZJZ_2018_2023
Croatia,HRV,2019,male,181.0,1967391.3043478262,6.4,All ages (age-standardised),9.2,,6.4,World standard reported by HZJZ,1996,2001,HZJZ Croatian Cancer Registry incidence bulletin 2019,https://www.hzjz.hr/sluzba-epidemiologija-prevencija-nezaraznih-bolesti/publikacije-odjel-za-maligne-bolesti/,public_p3a1_data/raw/HRV_Bilten_2019.pdf,254ed3be4892335e5d3ad7212db03ef8271025a2fbc6db1b6a862b92a048879f,OBSERVED,NO,DERIVED_FROM_OFFICIAL_COUNT_AND_CRUDE_RATE_NOT_USED_IN_PRIMARY_RATE_MODEL,CURRENT_HZJZ_2018_2023
Croatia,HRV,2020,both,668.0,4048484.8484848486,12.45,All ages (age-standardised),16.5,,12.45,World standard reported by HZJZ,1996,2001,HZJZ Croatian Cancer Registry incidence bulletin 2020,https://www.hzjz.hr/sluzba-epidemiologija-prevencija-nezaraznih-bolesti/publikacije-odjel-za-maligne-bolesti/,public_p3a1_data/raw/HRV_Bilten-Incidencija-raka-u-Hrvatskoj-2020.-godine.pdf,48944f9ac35e6b7b38dccf913aca7e286ed6a34d1c8ffdc32e6239bfac0f9d33,OBSERVED,YES,DERIVED_FROM_OFFICIAL_COUNT_AND_CRUDE_RATE_NOT_USED_IN_PRIMARY_RATE_MODEL,CURRENT_HZJZ_2018_2023
Croatia,HRV,2020,female,514.0,2080971.6599190284,19.2,All ages (age-standardised),24.7,,19.2,World standard reported by HZJZ,1996,2001,HZJZ Croatian Cancer Registry incidence bulletin 2020,https://www.hzjz.hr/sluzba-epidemiologija-prevencija-nezaraznih-bolesti/publikacije-odjel-za-maligne-bolesti/,public_p3a1_data/raw/HRV_Bilten-Incidencija-raka-u-Hrvatskoj-2020.-godine.pdf,48944f9ac35e6b7b38dccf913aca7e286ed6a34d1c8ffdc32e6239bfac0f9d33,OBSERVED,NO,DERIVED_FROM_OFFICIAL_COUNT_AND_CRUDE_RATE_NOT_USED_IN_PRIMARY_RATE_MODEL,CURRENT_HZJZ_2018_2023
Croatia,HRV,2020,male,154.0,1974358.9743589745,5.73,All ages (age-standardised),7.8,,5.73,World standard reported by HZJZ,1996,2001,HZJZ Croatian Cancer Registry incidence bulletin 2020,https://www.hzjz.hr/sluzba-epidemiologija-prevencija-nezaraznih-bolesti/publikacije-odjel-za-maligne-bolesti/,public_p3a1_data/raw/HRV_Bilten-Incidencija-raka-u-Hrvatskoj-2020.-godine.pdf,48944f9ac35e6b7b38dccf913aca7e286ed6a34d1c8ffdc32e6239bfac0f9d33,OBSERVED,NO,DERIVED_FROM_OFFICIAL_COUNT_AND_CRUDE_RATE_NOT_USED_IN_PRIMARY_RATE_MODEL,CURRENT_HZJZ_2018_2023
Croatia,HRV,2021,both,712.0,3878981.0000000005,14.328562605251728,All ages (age-standardised),18.355336105023458,,14.328562605251728,Segi/Doll world standard calculated from official age-specific rates,1996,2001,HZJZ Croatian Cancer Registry 2021 detailed tables,https://www.hzjz.hr/sluzba-epidemiologija-prevencija-nezaraznih-bolesti/publikacije-odjel-za-maligne-bolesti/,public_p3a1_data/raw/HRV_Podaci-RzR-2021_ver1.0-1.xlsx,8f0169aa82512aabebb6758cfbe7ffcd6b8565960d7a1906f90f14c35ace1da6,OBSERVED,YES,DERIVED_FROM_OFFICIAL_COUNT_AND_CRUDE_RATE_NOT_USED_IN_PRIMARY_RATE_MODEL,CURRENT_HZJZ_2018_2023
Croatia,HRV,2021,female,531.0,2011026.0,21.47940896262163,All ages (age-standardised),26.4044323643752,,21.47940896262163,Segi/Doll world standard calculated from official age-specific rates,1996,2001,HZJZ Croatian Cancer Registry 2021 detailed tables,https://www.hzjz.hr/sluzba-epidemiologija-prevencija-nezaraznih-bolesti/publikacije-odjel-za-maligne-bolesti/,public_p3a1_data/raw/HRV_Podaci-RzR-2021_ver1.0-1.xlsx,8f0169aa82512aabebb6758cfbe7ffcd6b8565960d7a1906f90f14c35ace1da6,OBSERVED,NO,DERIVED_FROM_OFFICIAL_COUNT_AND_CRUDE_RATE_NOT_USED_IN_PRIMARY_RATE_MODEL,CURRENT_HZJZ_2018_2023
Croatia,HRV,2021,male,181.0,1867955.0,7.119209732146499,All ages (age-standardised),9.689740919882974,,7.119209732146499,Segi/Doll world standard calculated from official age-specific rates,1996,2001,HZJZ Croatian Cancer Registry 2021 detailed tables,https://www.hzjz.hr/sluzba-epidemiologija-prevencija-nezaraznih-bolesti/publikacije-odjel-za-maligne-bolesti/,public_p3a1_data/raw/HRV_Podaci-RzR-2021_ver1.0-1.xlsx,8f0169aa82512aabebb6758cfbe7ffcd6b8565960d7a1906f90f14c35ace1da6,OBSERVED,NO,DERIVED_FROM_OFFICIAL_COUNT_AND_CRUDE_RATE_NOT_USED_IN_PRIMARY_RATE_MODEL,CURRENT_HZJZ_2018_2023
Croatia,HRV,2022,both,759.0,3855649.364503642,14.94165,All ages (age-standardised),19.6854,,14.94165,Segi/Doll world standard calculated from official age-specific rates,1996,2001,HZJZ Croatian Cancer Registry 2022 detailed tables,https://www.hzjz.hr/sluzba-epidemiologija-prevencija-nezaraznih-bolesti/publikacije-odjel-za-maligne-bolesti/,public_p3a1_data/raw/HRV_Podaci-RzR-2022_ver1.0.xlsx,1d2c0a6b85bba55247add4b60a155256edfd1d566439f724769a7f7604b49e10,OBSERVED,YES,DERIVED_FROM_OFFICIAL_COUNT_AND_CRUDE_RATE_NOT_USED_IN_PRIMARY_RATE_MODEL,CURRENT_HZJZ_2018_2023
Croatia,HRV,2022,female,574.0,1995126.885203736,22.5322,All ages (age-standardised),28.7701,,22.5322,Segi/Doll world standard calculated from official age-specific rates,1996,2001,HZJZ Croatian Cancer Registry 2022 detailed tables,https://www.hzjz.hr/sluzba-epidemiologija-prevencija-nezaraznih-bolesti/publikacije-odjel-za-maligne-bolesti/,public_p3a1_data/raw/HRV_Podaci-RzR-2022_ver1.0.xlsx,1d2c0a6b85bba55247add4b60a155256edfd1d566439f724769a7f7604b49e10,OBSERVED,NO,DERIVED_FROM_OFFICIAL_COUNT_AND_CRUDE_RATE_NOT_USED_IN_PRIMARY_RATE_MODEL,CURRENT_HZJZ_2018_2023
Croatia,HRV,2022,male,185.0,1860511.8921908783,7.2728,All ages (age-standardised),9.9435,,7.2728,Segi/Doll world standard calculated from official age-specific rates,1996,2001,HZJZ Croatian Cancer Registry 2022 detailed tables,https://www.hzjz.hr/sluzba-epidemiologija-prevencija-nezaraznih-bolesti/publikacije-odjel-za-maligne-bolesti/,public_p3a1_data/raw/HRV_Podaci-RzR-2022_ver1.0.xlsx,1d2c0a6b85bba55247add4b60a155256edfd1d566439f724769a7f7604b49e10,OBSERVED,NO,DERIVED_FROM_OFFICIAL_COUNT_AND_CRUDE_RATE_NOT_USED_IN_PRIMARY_RATE_MODEL,CURRENT_HZJZ_2018_2023
Croatia,HRV,2023,both,876.0,3859686.0,17.835755227767745,All ages (age-standardised),22.696146784997538,,17.835755227767745,Segi/Doll world standard calculated from official age-specific rates,1996,2001,HZJZ Croatian Cancer Registry 2023 detailed tables,https://www.hzjz.hr/sluzba-epidemiologija-prevencija-nezaraznih-bolesti/publikacije-odjel-za-maligne-bolesti/,public_p3a1_data/raw/HRV_Podaci-RzR-2023_ver1.0-3.xlsx,a80cb2a429d3fbc0f211c59a7cc27514cbff431899073fcdd1aaa497ddf23957,OBSERVED,YES,DERIVED_FROM_OFFICIAL_COUNT_AND_CRUDE_RATE_NOT_USED_IN_PRIMARY_RATE_MODEL,CURRENT_HZJZ_2018_2023
Croatia,HRV,2023,female,659.0,1990202.0,27.17969222889403,All ages (age-standardised),33.11221674985755,,27.17969222889403,Segi/Doll world standard calculated from official age-specific rates,1996,2001,HZJZ Croatian Cancer Registry 2023 detailed tables,https://www.hzjz.hr/sluzba-epidemiologija-prevencija-nezaraznih-bolesti/publikacije-odjel-za-maligne-bolesti/,public_p3a1_data/raw/HRV_Podaci-RzR-2023_ver1.0-3.xlsx,a80cb2a429d3fbc0f211c59a7cc27514cbff431899073fcdd1aaa497ddf23957,OBSERVED,NO,DERIVED_FROM_OFFICIAL_COUNT_AND_CRUDE_RATE_NOT_USED_IN_PRIMARY_RATE_MODEL,CURRENT_HZJZ_2018_2023
Croatia,HRV,2023,male,217.0,1869484.0,8.587092443776475,All ages (age-standardised),11.607480994755772,,8.587092443776475,Segi/Doll world standard calculated from official age-specific rates,1996,2001,HZJZ Croatian Cancer Registry 2023 detailed tables,https://www.hzjz.hr/sluzba-epidemiologija-prevencija-nezaraznih-bolesti/publikacije-odjel-za-maligne-bolesti/,public_p3a1_data/raw/HRV_Podaci-RzR-2023_ver1.0-3.xlsx,a80cb2a429d3fbc0f211c59a7cc27514cbff431899073fcdd1aaa497ddf23957,OBSERVED,NO,DERIVED_FROM_OFFICIAL_COUNT_AND_CRUDE_RATE_NOT_USED_IN_PRIMARY_RATE_MODEL,CURRENT_HZJZ_2018_2023
